Date,Close,High,Low,Open,Volume
2003-12-01,2.3201000690460205,2.3726000785827637,2.234100103378296,2.237499952316284,0
2004-01-01,2.417099952697754,2.428999900817871,2.2887001037597656,2.3201000690460205,0
2004-02-01,2.5006000995635986,2.5255000591278076,2.412899971008301,2.417099952697754,0
2004-03-01,2.4135000705718994,2.505199909210205,2.3680999279022217,2.500699996948242,0
2004-04-01,2.437700033187866,2.4583001136779785,2.3801000118255615,2.4140000343322754,0
2004-05-01,2.4967000484466553,2.50570011138916,2.4240000247955322,2.437700033187866,0
2004-06-01,2.42549991607666,2.5304999351501465,2.422300100326538,2.4967000484466553,0
2004-07-01,2.4238998889923096,2.4667999744415283,2.3965001106262207,2.426500082015991,0
2004-08-01,2.365799903869629,2.4354000091552734,2.3348000049591064,2.4238998889923096,0
2004-09-01,2.286600112915039,2.368499994277954,2.278899908065796,2.365600109100342,0
2004-10-01,2.2421000003814697,2.286600112915039,0.6993799805641174,2.2862000465393066,0
2004-11-01,2.268199920654297,2.273900032043457,2.1947999000549316,2.242300033569336,0
2004-12-01,2.305500030517578,2.4022998809814453,2.267400026321411,2.267699956893921,0
2005-01-01,2.3366000652313232,2.3478000164031982,2.256999969482422,2.3059000968933105,0
2005-02-01,2.3691000938415527,2.3828999996185303,2.3029000759124756,2.336699962615967,0
2005-03-01,2.2852001190185547,2.3877999782562256,2.265199899673462,2.368299961090088,0
2005-04-01,2.407399892807007,2.407399892807007,2.280400037765503,2.2857000827789307,0
2005-05-01,2.2785000801086426,2.407399892807007,2.2764999866485596,2.407399892807007,0
2005-06-01,2.192500114440918,2.2939999103546143,2.191999912261963,2.279099941253662,0
2005-07-01,2.14490008354187,2.2007999420166016,2.1068999767303467,2.196700096130371,0
2005-08-01,2.1431000232696533,2.202699899673462,2.1212000846862793,2.1454999446868896,0
2005-09-01,2.0515999794006348,4.270299911499023,2.0452001094818115,2.1426000595092773,0
2005-10-01,2.09060001373291,2.1075000762939453,2.0383999347686768,2.0515999794006348,0
2005-11-01,2.018199920654297,2.099400043487549,1.9938000440597534,2.0906999111175537,0
2005-12-01,1.9980000257492065,2.069000005722046,1.9936000108718872,2.0178000926971436,0
2006-01-01,2.0250000953674316,2.0736000537872314,1.9946000576019287,1.9980000257492065,0
2006-02-01,1.9937000274658203,2.0604000091552734,1.9810999631881714,2.0255000591278076,0
2006-03-01,2.02839994430542,2.0492000579833984,1.975100040435791,1.993499994277954,0
2006-04-01,2.0381999015808105,2.0559000968933105,1.9916000366210938,2.02839994430542,0
2006-05-01,2.0601999759674072,2.1233999729156494,2.026900053024292,2.038100004196167,0
2006-06-01,2.060800075531006,2.080399990081787,2.015700101852417,2.0597000122070312,0
2006-07-01,2.111599922180176,2.12280011177063,2.0332999229431152,2.060800075531006,0
2006-08-01,2.1012001037597656,2.1570000648498535,2.086400032043457,2.1117000579833984,0
2006-09-01,2.0901999473571777,2.1335999965667725,2.0696001052856445,2.101099967956543,0
2006-10-01,2.1403000354766846,2.1449999809265137,2.0866000652313232,2.0901999473571777,0
2006-11-01,2.2446000576019287,2.2479000091552734,2.1375999450683594,2.139899969100952,0
2006-12-01,2.281599998474121,2.2887001037597656,2.2039999961853027,2.244800090789795,0
2007-01-01,2.3073999881744385,2.3559000492095947,2.2578999996185303,2.2839999198913574,0
2007-02-01,2.2973999977111816,2.338200092315674,2.2600998878479004,2.307499885559082,0
2007-03-01,2.270400047302246,2.3285000324249268,2.2495999336242676,2.2973999977111816,0
2007-04-01,2.2190001010894775,2.29830002784729,2.20989990234375,2.270400047302246,0
2007-05-01,2.1180999279022217,2.224600076675415,2.110100030899048,2.2186999320983887,0
2007-06-01,2.1377999782562256,2.148900032043457,2.083699941635132,2.1180999279022217,0
2007-07-01,2.164400100708008,2.170099973678589,2.102799892425537,2.1377999782562256,0
2007-08-01,2.126699924468994,2.16759991645813,2.0929999351501465,2.164299964904785,0
2007-09-01,2.0302999019622803,2.148099899291992,1.9997999668121338,2.126699924468994,0
2007-10-01,1.968999981880188,2.0429999828338623,1.9585000276565552,2.0309998989105225,0
2007-11-01,2.053499937057495,2.2044999599456787,1.9015599489212036,1.9687999486923218,0
2007-12-01,1.9793000221252441,2.090519905090332,1.940000057220459,2.053499937057495,0
2008-01-01,1.9926999807357788,2.0350000858306885,1.9398000240325928,1.9793000221252441,0
2008-02-01,1.9627000093460083,2.0000998973846436,1.930999994277954,1.992799997329712,0
2008-03-01,2.0336999893188477,2.0596001148223877,1.9417999982833862,1.9458999633789062,0
2008-04-01,2.003200054168701,2.0343000888824463,1.9710999727249146,2.023400068283081,0
2008-05-01,1.9671000242233276,2.0267999172210693,1.9285000562667847,2.013700008392334,0
2008-06-01,2.0315001010894775,2.035099983215332,1.9501999616622925,1.9637000560760498,0
2008-07-01,2.0288000106811523,2.043600082397461,1.992300033569336,2.0390000343322754,0
2008-08-01,1.9234000444412231,2.052999973297119,1.9146000146865845,2.0290000438690186,0
2008-09-01,1.894700050354004,1.9541000127792358,1.8660000562667847,1.9234000444412231,0
2008-10-01,1.9365999698638916,2.0701000690460205,1.8726999759674072,1.8948999643325806,0
2008-11-01,1.9052000045776367,1.957200050354004,1.7899999618530273,1.9365999698638916,0
2008-12-01,1.767699956893921,1.9078999757766724,1.7476999759674072,1.9062000513076782,0
2009-01-01,1.770900011062622,1.8596999645233154,1.6725000143051147,1.767699956893921,0
2009-02-01,1.8215999603271484,1.8378000259399414,1.7421000003814697,1.770900011062622,0
2009-03-01,1.8099000453948975,1.830899953842163,1.7552000284194946,1.8215999603271484,0
2009-04-01,1.76419997215271,1.8413000106811523,1.7544000148773193,1.8107000589370728,0
2009-05-01,1.7632999420166016,1.8085999488830566,1.7383999824523926,1.7656999826431274,0
2009-06-01,1.9132000207901,1.9294999837875366,1.7609000205993652,1.7632999420166016,0
2009-07-01,1.7999999523162842,1.9148999452590942,1.773900032043457,1.9129999876022339,0
2009-08-01,1.7812999486923218,1.825700044631958,1.7663999795913696,1.7999999523162842,0
2009-09-01,1.7095999717712402,1.8003000020980835,1.7092000246047974,1.781999945640564,0
2009-10-01,1.7756999731063843,1.7869999408721924,1.632599949836731,1.7252000570297241,0
2009-11-01,1.7340999841690063,1.7925000190734863,1.7263000011444092,1.7756999731063843,0
2009-12-01,1.7003999948501587,1.757099986076355,1.652500033378601,1.7339999675750732,0
2010-01-01,1.7059999704360962,1.7276999950408936,1.6398999691009521,1.7003999948501587,0
2010-02-01,1.5949000120162964,1.708299994468689,1.5915000438690186,1.7058000564575195,0
2010-03-01,1.541700005531311,1.597599983215332,1.5118000507354736,1.595900058746338,0
2010-04-01,1.5550999641418457,1.5636999607086182,1.5133999586105347,1.5429999828338623,0
2010-05-01,1.514299988746643,1.5871000289916992,1.483299970626831,1.5550999641418457,0
2010-06-01,1.5877000093460083,1.5937000513076782,1.4989999532699585,1.5144000053405762,0
2010-07-01,1.6134999990463257,1.624899983406067,1.542199969291687,1.5882999897003174,0
2010-08-01,1.639299988746643,1.6469999551773071,1.5963000059127808,1.6134999990463257,0
2010-09-01,1.629699945449829,1.6413999795913696,1.579300045967102,1.6332000494003296,0
2010-10-01,1.621500015258789,1.635200023651123,1.583899974822998,1.6198999881744385,0
2010-11-01,1.5844999551773071,1.6385999917984009,1.5819000005722046,1.631500005722046,0
2010-12-01,1.542799949645996,1.6022000312805176,1.5327999591827393,1.596500039100647,0
2011-01-01,1.5859999656677246,1.6021000146865845,1.5286999940872192,1.545699954032898,0
2011-02-01,1.573699951171875,1.6162999868392944,1.5712000131607056,1.6025999784469604,0
2011-03-01,1.5608999729156494,1.607699990272522,1.5530999898910522,1.5801000595092773,0
2011-04-01,1.5816999673843384,1.5882999897003174,1.5424000024795532,1.5542999505996704,0
2011-05-01,1.6096999645233154,1.6136000156402588,1.5607999563217163,1.5786999464035034,0
2011-06-01,1.554900050163269,1.6119999885559082,1.5427000522613525,1.5923999547958374,0
2011-07-01,1.5542000532150269,1.5740000009536743,1.5246000289916992,1.5463000535964966,0
2011-08-01,1.5954999923706055,1.6380000114440918,1.5541000366210938,1.565500020980835,0
2011-09-01,1.6176999807357788,1.6303000450134277,1.541200041770935,1.5887999534606934,0
2011-10-01,1.6007000207901,1.636299967765808,1.5872999429702759,1.6358000040054321,0
2011-11-01,1.6095000505447388,1.6349999904632568,1.5947999954223633,1.6051000356674194,0
2011-12-01,1.57260000705719,1.6165000200271606,1.5706000328063965,1.5982999801635742,0
