Date,Close,High,Low,Open,Volume
2025-03-24,40.0,41.939998626708984,37.459999084472656,39.0,41091100
2025-03-31,47.81999969482422,64.62000274658203,36.0,38.4900016784668,147779600
2025-04-07,43.75,54.79999923706055,39.12099838256836,43.8849983215332,57285400
2025-04-14,39.09000015258789,46.849998474121094,38.263999938964844,46.79499816894531,23719700
2025-04-21,41.540000915527344,44.36000061035156,33.51499938964844,38.619998931884766,43499300
2025-04-28,51.56999969482422,51.81999969482422,39.5,42.0099983215332,43989600
2025-05-05,51.369998931884766,56.81999969482422,49.06100082397461,50.42900085449219,36229900
2025-05-12,80.30000305175781,84.0,52.900001525878906,54.29999923706055,125055600
2025-05-19,102.73999786376953,116.53900146484375,76.08000183105469,76.9000015258789,222155800
2025-05-26,111.30999755859375,130.75999450683594,104.9000015258789,109.26799774169922,127889700
2025-06-02,140.16000366210938,166.6300048828125,114.0,116.29499816894531,209448000
2025-06-09,147.19000244140625,166.02999877929688,142.5,147.8000030517578,111253000
2025-06-16,183.5800018310547,187.0,143.47999572753906,148.60000610351562,103264000
2025-06-23,159.99000549316406,183.97999572753906,152.88900756835938,183.32000732421875,97441700
2025-06-30,165.1999969482422,173.3489990234375,151.25999450683594,163.30999755859375,43545900
2025-07-07,125.83999633789062,163.66000366210938,125.66999816894531,161.17999267578125,66503900
2025-07-14,123.0199966430664,146.99000549316406,122.19000244140625,130.3800048828125,64652800
2025-07-21,115.62000274658203,134.3000030517578,114.2300033569336,126.52999877929688,45257100
2025-07-28,104.13999938964844,119.58999633789062,100.80000305175781,115.0,69236200
2025-08-04,129.5500030517578,130.97999572753906,101.5999984741211,106.67500305175781,63607600
2025-08-11,99.97000122070312,148.8000030517578,94.69999694824219,134.8000030517578,188714500
2025-08-18,93.98999786376953,103.91000366210938,85.26000213623047,102.20999908447266,160102000
2025-08-25,103.04000091552734,105.5,90.0,94.0,133115000
2025-09-01,89.08999633789062,97.12999725341797,84.4000015258789,96.62999725341797,88600100
2025-09-08,111.95999908447266,124.9000015258789,88.64299774169922,88.91999816894531,192848600
2025-09-15,124.86000061035156,129.38999938964844,114.56999969482422,120.8499984741211,160901300
2025-09-22,120.33999633789062,138.9499969482422,119.5,124.69000244140625,174693900
2025-09-29,134.7899932861328,142.6699981689453,120.5,120.70999908447266,161357200
2025-10-06,138.42999267578125,153.1999969482422,126.36000061035156,137.35000610351562,157092200
2025-10-13,136.8699951171875,150.39999389648438,129.0399932861328,141.85499572753906,133478400
2025-10-20,132.5500030517578,138.30499267578125,114.16999816894531,137.89999389648438,112424700
2025-10-27,133.7100067138672,141.7899932861328,130.41000366210938,135.57000732421875,91915400
2025-11-03,104.01000213623047,133.8350067138672,100.0199966430664,133.8350067138672,101414800
2025-11-10,77.36000061035156,110.30000305175781,73.47000122070312,110.30000305175781,257454800
2025-11-17,71.6500015258789,83.48999786376953,65.22000122070312,75.51000213623047,169326100
2025-11-24,73.12000274658203,76.5999984741211,66.0,72.94999694824219,100641300
2025-12-01,88.30000305175781,88.76000213623047,69.31999969482422,71.25,120286800
2025-12-08,78.58999633789062,91.22000122070312,77.66000366210938,83.6500015258789,162976200
2025-12-15,83.0,84.29000091552734,63.79999923706055,79.33000183105469,220343500
2025-12-22,76.41999816894531,87.30999755859375,75.7300033569336,84.98999786376953,72220200
2025-12-29,79.31999969482422,81.16999816894531,70.43000030517578,73.54000091552734,75497700
2026-01-05,80.13999938964844,84.54000091552734,73.75,82.9000015258789,113868600
2026-01-12,101.2300033569336,102.97899627685547,77.80999755859375,78.75,167854700
2026-01-19,92.9800033569336,99.47000122070312,87.06999969482422,95.30000305175781,96820500
2026-01-26,93.19000244140625,114.44999694824219,92.5,102.0,191224200
2026-02-02,89.94999694824219,94.7699966430664,74.0,92.83499908447266,131328800
2026-02-09,96.04000091552734,100.69000244140625,88.52999877929688,90.06999969482422,104263300
2026-02-16,89.25,98.29000091552734,84.5,92.69000244140625,92019300
2026-02-23,79.55999755859375,103.44000244140625,75.66000366210938,87.36000061035156,162494100
2026-03-02,72.98999786376953,80.66000366210938,70.37000274658203,76.61000061035156,123645500
2026-03-09,81.11000061035156,84.44000244140625,70.69999694824219,71.54000091552734,105548300
2026-03-16,81.47000122070312,88.26000213623047,77.58000183105469,85.87000274658203,109408300
2026-03-23,74.80999755859375,88.75,73.22000122070312,81.80000305175781,101182800
2026-03-30,82.23999786376953,82.5,67.1500015258789,75.30999755859375,104760200
2026-04-06,102.0,105.9000015258789,79.55999755859375,81.33000183105469,201712600
2026-04-13,116.8499984741211,122.13999938964844,103.87000274658203,104.2249984741211,199525500
2026-04-20,110.13999938964844,124.95999908447266,106.51000213623047,116.18000030517578,135671100
2026-04-27,119.01000213623047,121.8550033569336,103.05000305175781,109.87000274658203,133141000
2026-05-04,114.1500015258789,138.25,110.55000305175781,121.18000030517578,174692700
2026-05-11,107.30000305175781,119.48999786376953,101.12000274658203,112.0199966430664,133929500
2026-05-18,105.48999786376953,109.8499984741211,94.81999969482422,106.78500366210938,142056300
2026-05-25,109.52999877929688,110.33000183105469,99.5999984741211,108.23999786376953,97175300
2026-06-01,100.38999938964844,132.14999389648438,95.54000091552734,114.7750015258789,178784200
2026-06-08,100.55000305175781,105.55000305175781,91.0199966430664,102.02999877929688,127000400
2026-06-15,117.94999694824219,122.0,103.80000305175781,104.0,157048400
2026-06-22,96.58000183105469,119.19000244140625,93.5,119.08499908447266,146794900
2026-06-29,81.74500274658203,99.79000091552734,80.55999755859375,98.37999725341797,134197600
2026-07-06,88.87999725341797,95.13600158691406,79.45600128173828,83.01499938964844,106800100
2026-07-13,73.20999908447266,88.87999725341797,68.51000213623047,86.97000122070312,129647000
2026-07-20,71.87999725341797,85.37000274658203,71.66999816894531,75.76499938964844,114835300
2026-07-27,71.7699966430664,78.5,60.54999923706055,73.80000305175781,155550000
2026-08-03,90.66999816894531,94.30000305175781,69.88999938964844,70.55500030517578,134223800
2026-08-10,105.26000213623047,117.48999786376953,87.45999908447266,92.3499984741211,238602700
2026-08-17,92.55999755859375,109.9000015258789,88.85050201416016,107.01000213623047,83887299
