Datetime,Close,High,Low,Open,Volume
2025-03-28 12:30:00-04:00,37.904998779296875,39.900001525878906,37.79999923706055,39.0,8888983
2025-03-28 13:30:00-04:00,40.584999084472656,41.7400016784668,37.5,37.90999984741211,12379375
2025-03-28 14:30:00-04:00,40.18000030517578,41.88999938964844,40.0099983215332,40.649898529052734,5164263
2025-03-28 15:30:00-04:00,40.0099983215332,40.25,39.31999969482422,40.189998626708984,4714197
2025-03-31 09:30:00-04:00,36.31999969482422,38.4900016784668,36.0,38.45000076293945,5107672
2025-03-31 10:30:00-04:00,36.54999923706055,37.20000076293945,36.07500076293945,36.33000183105469,2131686
2025-03-31 11:30:00-04:00,36.167999267578125,37.439998626708984,36.150001525878906,36.57500076293945,1461994
2025-03-31 12:30:00-04:00,36.314998626708984,36.79869842529297,36.099998474121094,36.18000030517578,902950
2025-03-31 13:30:00-04:00,36.54999923706055,36.61000061035156,36.130001068115234,36.290000915527344,825202
2025-03-31 14:30:00-04:00,36.83000183105469,38.0,36.50130081176758,36.560001373291016,1928109
2025-03-31 15:30:00-04:00,36.95000076293945,37.470001220703125,36.27000045776367,36.84000015258789,2297568
2025-04-01 09:30:00-04:00,39.84000015258789,40.95000076293945,37.20000076293945,38.49140167236328,6106098
2025-04-01 10:30:00-04:00,41.6442985534668,41.779998779296875,39.76139831542969,39.76139831542969,3360016
2025-04-01 11:30:00-04:00,43.724998474121094,46.459999084472656,41.625,41.634300231933594,8063816
2025-04-01 12:30:00-04:00,44.714500427246094,45.0,42.994998931884766,43.724998474121094,3053964
2025-04-01 13:30:00-04:00,44.30500030517578,45.380001068115234,43.529998779296875,44.70000076293945,2908740
2025-04-01 14:30:00-04:00,47.915000915527344,49.419898986816406,43.529998779296875,44.334999084472656,5874409
2025-04-01 15:30:00-04:00,52.689300537109375,53.27000045776367,46.720001220703125,47.915000915527344,6390233
2025-04-02 09:30:00-04:00,59.290000915527344,64.62000274658203,52.59000015258789,55.90999984741211,19604330
2025-04-02 10:30:00-04:00,55.599998474121094,61.29999923706055,51.400001525878906,59.21730041503906,11222807
2025-04-02 11:30:00-04:00,55.459999084472656,58.290000915527344,54.41999816894531,55.529998779296875,4049255
